,Model Number,Accuracy,Sample Count
868,1,0.12141278386116028,55808
869,2,0.1176520511507988,55808
870,3,0.11954155564308167,55808
871,4,0.1209721490740776,55808
872,1,0.12133000046014786,56064
873,2,0.11757636070251465,56064
874,3,0.11945727467536926,56064
875,4,0.12086863815784454,56064
876,1,0.12124796211719513,56320
877,2,0.11750135570764542,56320
878,3,0.11937375366687775,56320
879,4,0.1207660660147667,56320
880,1,0.1211666688323021,56576
881,2,0.1174270287156105,56576
882,3,0.11929099261760712,56576
883,4,0.12066441774368286,56576
884,1,0.12108609825372696,56832
885,2,0.11735336482524872,56832
886,3,0.11920896917581558,56832
887,4,0.12056367844343185,56832
888,1,0.12100625038146973,57088
889,2,0.11728035658597946,57088
890,3,0.11912767589092255,57088
891,4,0.12046384066343307,57088
892,1,0.1209271103143692,57344
893,2,0.11720799654722214,57344
894,3,0.11904711276292801,57344
895,4,0.12036488950252533,57344
896,1,0.12084867060184479,57600
897,2,0.11713628470897675,57600
898,3,0.11896725744009018,57600
899,4,0.12026681751012802,57600
900,1,0.12077092379331589,57856
901,2,0.1170651987195015,57856
902,3,0.11888810247182846,57856
903,4,0.12016960233449936,57856
904,1,0.1206938624382019,58112
905,2,0.11699473857879639,58112
906,3,0.11880964785814285,58112
907,4,0.12007324397563934,58112
908,1,0.12061746418476105,58368
909,2,0.11692488938570023,58368
910,3,0.11873187869787216,58368
911,4,0.11997772753238678,58368
912,1,0.12054173648357391,58624
913,2,0.11685565114021301,58624
914,3,0.1186547800898552,58624
915,4,0.11988304555416107,58624
916,1,0.12046666443347931,58880
917,2,0.11678701639175415,58880
918,3,0.11857835203409195,58880
919,4,0.11978917568922043,58880
920,1,0.12039224058389664,59136
921,2,0.11671896278858185,59136
922,3,0.11850258708000183,59136
923,4,0.11969611793756485,59136
924,1,0.1203184574842453,59392
925,2,0.1166515052318573,59392
926,3,0.11842747032642365,59392
927,4,0.11960386484861374,59392
928,1,0.1202453002333641,59648
929,2,0.11658461391925812,59648
930,3,0.1183529943227768,59648
931,4,0.1195123940706253,59648
932,1,0.12017276883125305,59904
933,2,0.1165182963013649,59904
934,3,0.11827915161848068,59904
935,4,0.11942170560359955,59904
